Direction,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Exports,2016,09/02/2016,Tuesday,11/02/2020,China,Meat,All,$,2000000,49000000
Exports,2016,10/02/2016,Wednesday,12/02/2020,China,Meat,All,$,1000000,50000000
Exports,2016,11/02/2016,Thursday,13/02/2020,China,Meat,All,$,2000000,52000000
Exports,2016,12/02/2016,Friday,14/02/2020,China,Meat,All,$,6000000,58000000
Exports,2016,13/02/2016,Saturday,15/02/2020,China,Meat,All,$,5000000,63000000
Exports,2016,14/02/2016,Sunday,16/02/2020,China,Meat,All,$,2000000,65000000
Exports,2016,15/02/2016,Monday,17/02/2020,China,Meat,All,$,7000000,72000000
Exports,2016,16/02/2016,Tuesday,18/02/2020,China,Meat,All,$,2000000,73000000
Exports,2016,17/02/2016,Wednesday,19/02/2020,China,Meat,All,$,1000000,74000000
Exports,2016,18/02/2016,Thursday,20/02/2020,China,Meat,All,$,2000000,77000000
Exports,2016,19/02/2016,Friday,21/02/2020,China,Meat,All,$,6000000,83000000
Exports,2016,20/02/2016,Saturday,22/02/2020,China,Meat,All,$,3000000,86000000
Exports,2016,21/02/2016,Sunday,23/02/2020,China,Meat,All,$,3000000,89000000
Exports,2016,22/02/2016,Monday,24/02/2020,China,Meat,All,$,4000000,93000000
Exports,2016,23/02/2016,Tuesday,25/02/2020,China,Meat,All,$,5000000,98000000
Exports,2016,24/02/2016,Wednesday,26/02/2020,China,Meat,All,$,2000000,101000000
Exports,2016,25/02/2016,Thursday,27/02/2020,China,Meat,All,$,3000000,104000000
Exports,2016,26/02/2016,Friday,28/02/2020,China,Meat,All,$,4000000,108000000
Exports,2016,27/02/2016,Saturday,29/02/2020,China,Meat,All,$,3000000,112000000
Exports,2016,28/02/2016,Sunday,01/03/2020,China,Meat,All,$,3000000,115000000
Exports,2016,29/02/2016,Monday,02/03/2020,China,Meat,All,$,12000000,126000000
Exports,2016,01/03/2016,Tuesday,03/03/2020,China,Meat,All,$,3000000,129000000
Exports,2016,02/03/2016,Wednesday,04/03/2020,China,Meat,All,$,1000000,130000000
Exports,2016,03/03/2016,Thursday,05/03/2020,China,Meat,All,$,5000000,135000000
Exports,2016,04/03/2016,Friday,06/03/2020,China,Meat,All,$,6000000,142000000
Exports,2016,05/03/2016,Saturday,07/03/2020,China,Meat,All,$,3000000,144000000
Exports,2016,06/03/2016,Sunday,08/03/2020,China,Meat,All,$,3000000,147000000
Exports,2016,07/03/2016,Monday,09/03/2020,China,Meat,All,$,7000000,154000000
Exports,2016,08/03/2016,Tuesday,10/03/2020,China,Meat,All,$,5000000,159000000
Exports,2016,09/03/2016,Wednesday,11/03/2020,China,Meat,All,$,2000000,161000000
Exports,2016,10/03/2016,Thursday,12/03/2020,China,Meat,All,$,3000000,164000000
Exports,2016,11/03/2016,Friday,13/03/2020,China,Meat,All,$,6000000,170000000
Exports,2016,12/03/2016,Saturday,14/03/2020,China,Meat,All,$,3000000,172000000
Exports,2016,13/03/2016,Sunday,15/03/2020,China,Meat,All,$,0,173000000
Exports,2016,14/03/2016,Monday,16/03/2020,China,Meat,All,$,5000000,178000000
Exports,2016,15/03/2016,Tuesday,17/03/2020,China,Meat,All,$,3000000,181000000
Exports,2016,16/03/2016,Wednesday,18/03/2020,China,Meat,All,$,1000000,182000000
